,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,year,genre,Adventure,Music,Western,Drama,Mystery,Romance,Comedy,Family,Musical,War,\N,Crime,Action,History,Thriller,Animation,Documentary,Fantasy,Biography,Horror,Sport,Film-Noir,Sci-Fi,News,Talk-Show,Adult,Reality-TV,Short,Game-Show,total,new_title
4052,290049,tt4339954,movie,Entreturnos,Entreturnos,0,2014,\N,82,Drama,2014,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,entreturnos
4053,290053,tt4340040,movie,Muleque Té Doido! O Filme,Muleque Té Doido! O Filme,0,2014,\N,123,Comedy,2014,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,muleque te doido! o filme
4055,290097,tt4343130,movie,Uptake Fear,Uptake Fear,0,2016,\N,90,"Action,Crime,Drama",2016,"['Action', 'Crime', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,uptake fear
4056,290130,tt4345580,movie,Inimigo Público N. 1,Inimigo Público N. 1,0,2005,\N,46,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,inimigo publico n. 1
4057,290286,tt4357310,movie,Siba: Nos Balés da Tormenta,Siba: Nos Balés da Tormenta,0,2012,\N,82,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,siba nos bales da tormenta
4062,290639,tt4377962,movie,Estamos Aqui: Danken got!,Estamos Aqui: Danken got!,0,2014,\N,84,"Biography,Documentary,History",2014,"['Biography', 'Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,estamos aqui danken got
4063,290907,tt4396082,movie,Imagem Mulher,Imagem Mulher,0,2012,\N,\N,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,imagem mulher
4064,290923,tt4396924,movie,1932: Histórias de uma Guerra,1932: Histórias de uma Guerra,0,2013,\N,\N,Documentary,2013,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1932 historias de uma guerra
4066,291029,tt4403890,movie,A Festa do Cavalo Noia (Ou Como Nós Colocamos a Câmera na Cabeça do Cavalo),A Festa do Cavalo Noia (Ou Como Nós Colocamos a Câmera na Cabeça do Cavalo),0,2010,\N,\N,Documentary,2010,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a festa do cavalo noia (ou como nos colocamos a camera na cabeca do cavalo
4067,291089,tt4410722,movie,Modern Nature,Modern Nature,0,2015,\N,48,"Documentary,History,Music",2015,"['Documentary', 'History', 'Music']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,modern nature
4069,291307,tt4421968,movie,Piõ Höimanazé: a mulher Xavante em sua arte,Piõ Höimanazé: a mulher Xavante em sua arte,0,2009,\N,\N,Documentary,2009,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pio hoimanaze a mulher xavante em sua arte
4071,291470,tt4429002,movie,Dagger,Punhal,0,2015,\N,100,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,punhal
4073,291566,tt4433630,movie,A Palavra,A Palavra,0,2018,\N,97,Drama,2018,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a palavra
4074,291797,tt4448132,movie,Singapore Sling,Singapore Sling,0,2015,\N,73,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singapore sling
4075,291869,tt4452440,movie,Crônicas Estelares: Livro de Memorias,Crônicas Estelares: Livro de Memorias,0,2015,\N,\N,"Action,Fantasy,Sci-Fi",2015,"['Action', 'Fantasy', 'Sci-Fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,cronicas estelares livro de memorias
4077,292525,tt4489470,movie,O Ateliê da Rua do Brum,O Ateliê da Rua do Brum,0,2016,\N,\N,Drama,2016,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o atelie da rua do brum
4079,292956,tt4513030,movie,Beyond the Mirror,Beyond the Mirror,0,2014,\N,53,"Biography,Documentary,History",2014,"['Biography', 'Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,beyond the mirror
4080,293011,tt4515400,movie,Diário dos Andes,Diário dos Andes,0,2015,\N,57,"Documentary,History",2015,"['Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,diario dos andes
4082,293290,tt4526744,movie,Loader 1118,Loader 1118,0,2015,\N,64,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,loader 1118
4087,293483,tt4536936,movie,A Linha Fria do Horizonte,A Linha Fria do Horizonte,0,2014,\N,\N,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a linha fria do horizonte
4089,293696,tt4547228,movie,Lust Gears,Lust Gears,0,2015,\N,72,"Romance,Thriller",2015,"['Romance', 'Thriller']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,lust gears
4090,293699,tt4547458,movie,Homens da Pátria,Homens da Pátria,0,2015,\N,82,Action,2015,['Action'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,homens da patria
4091,293730,tt4549746,movie,Hopefuls,Aspirantes,0,2015,\N,71,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,aspirantes
4092,293744,tt4550596,movie,"Desalmados: aleluia, salvação e glória!","Desalmados: aleluia, salvação e glória!",0,2014,\N,114,Horror,2014,['Horror'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,desalmados aleluia salvacao e gloria
4094,293875,tt4556846,movie,Coqueiros Parabólicos,Coqueiros Parabólicos,0,2008,\N,92,Drama,2008,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,coqueiros parabolicos
4095,293877,tt4557012,movie,Boiúna de Prata,Boiúna de Prata,0,2008,\N,92,"Comedy,Mystery",2008,"['Comedy', 'Mystery']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,boiuna de prata
4096,293963,tt4561504,movie,Não Matarás,Não Matarás,0,2006,\N,\N,Documentary,2006,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nao mataras
4097,294047,tt4566508,movie,Wrong Streets,Wrong Streets,0,2015,\N,88,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,wrong streets
4098,294110,tt4569386,movie,Gerda malaperis!,Gerda malaperis!,0,2006,\N,96,Mystery,2006,['Mystery'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,gerda malaperis
4099,294137,tt4570990,movie,Glorioso São Benedito,Glorioso São Benedito,0,2006,\N,56,Documentary,2006,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,glorioso sao benedito
4101,294219,tt4574562,movie,Ai Que Vida!,Ai Que Vida!,0,2008,\N,100,"Comedy,Drama,Family",2008,"['Comedy', 'Drama', 'Family']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ai que vida
4102,294220,tt4574576,movie,Entre o Amor e a Razão,Entre o Amor e a Razão,0,2007,\N,93,Drama,2007,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,entre o amor e a razao
4103,294221,tt4574600,movie,Flor de Abril,Flor de Abril,0,2011,\N,\N,Drama,2011,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,flor de abril
4106,294372,tt4581498,movie,Documentário Hospitalidade,Documentário Hospitalidade,0,2015,\N,\N,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,documentario hospitalidade
4108,294549,tt4591848,movie,Popping Up,Popping Up,0,2015,\N,52,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,popping up
4112,294851,tt4611198,movie,A Briga do Cachorro com a Onça,A Briga do Cachorro com a Onça,0,2014,\N,58,"Documentary,Drama,History",2014,"['Documentary', 'Drama', 'History']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,a briga do cachorro com a onca
4114,294858,tt4611890,movie,"Pelada, Favela's Soccer","Pelada, Favela's Soccer",0,2013,\N,\N,Documentary,2013,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pelada favela's soccer
4116,295021,tt4621286,movie,Ao Som do Chamamé,Ao Som do Chamamé,0,2015,\N,110,"Documentary,Musical",2015,"['Documentary', 'Musical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ao som do chamame
4117,295122,tt4625090,movie,Coisas que Porto Alegre Fala no Teatro,Coisas que Porto Alegre Fala no Teatro,0,2015,\N,85,Comedy,2015,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,coisas que porto alegre fala no teatro
4120,295452,tt4644180,movie,Belezas Seculares,Belezas Seculares,0,2014,\N,74,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,belezas seculares
4121,295465,tt4644978,movie,A Morte Diária,A Morte Diária,0,2015,\N,78,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a morte diaria
4122,295577,tt4650878,movie,"Jaci, Seven Sins of an Amazonian Work","Jaci, Seven Sins of an Amazonian Work",0,2015,\N,102,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,jaci seven sins of an amazonian work
4125,295807,tt4662238,movie,Orgy of the Devil and Other Forbidden Tapes of Ivan Cardoso,O Bacanal do Diabo e Outras Fitas Proibidas de Ivan Cardoso,0,2013,\N,62,Musical,2013,['Musical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o bacanal do diabo e outras fitas proibidas de ivan cardoso
4126,295858,tt4664370,movie,Partido,Partido,0,2015,\N,93,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,partido
4127,295904,tt4666242,movie,13 Weird Stories,13 Histórias Estranhas,0,2015,\N,123,"Comedy,Fantasy,Horror",2015,"['Comedy', 'Fantasy', 'Horror']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13 historias estranhas
4129,295991,tt4669690,movie,Todo mapa tem um discurso,Todo mapa tem um discurso,0,2014,\N,\N,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,todo mapa tem um discurso
4132,296372,tt4687068,movie,Santa Teresa,Santa Teresa,0,2014,\N,64,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,santa teresa
4136,296508,tt4694722,movie,O Triunvirato,O Triunvirato,0,2004,\N,\N,Crime,2004,['Crime'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o triunvirato
4137,296511,tt4694892,movie,Pazucus: Island of Vomit and Despair,Pazúcus: A Ilha do Desarrego,0,2017,\N,110,"Adventure,Fantasy,Horror",2017,"['Adventure', 'Fantasy', 'Horror']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,pazucus a ilha do desarrego
4138,296545,tt4696052,movie,Sangue Marginal,Sangue Marginal,0,2013,\N,\N,Documentary,2013,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sangue marginal
4139,296561,tt4696686,movie,Amigos de Risco,Amigos de Risco,0,2007,\N,88,Drama,2007,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,amigos de risco
4140,296812,tt4707236,movie,Jazz & Blues Brasil,Jazz & Blues Brasil,0,2015,\N,\N,Music,2015,['Music'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,jazz & blues brasil
4141,296880,tt4712042,movie,Sobre Amanhã,Sobre Amanhã,0,2014,\N,\N,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sobre amanha
4144,297054,tt4719702,movie,Copa Vidigal,Copa Vidigal,0,2010,\N,75,Action,2010,['Action'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,copa vidigal
4146,297081,tt4720736,movie,Making Of: Tropa de Elite 2,Making Of: Tropa de Elite 2,0,2011,\N,61,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,making of tropa de elite 2
4147,297084,tt4720770,movie,A Margem do Xingú: Vozes Não Consideradas,A Margem do Xingú: Vozes Não Consideradas,0,2011,\N,90,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a margem do xingu vozes nao consideradas
4148,297089,tt4720980,movie,Peasants from Araguaia: The Guerrilla Inside View,Camponeses do Araguaia: A Guerrilha Vista Por Dentro,0,2010,\N,73,Documentary,2010,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,camponeses do araguaia a guerrilha vista por dentro
4149,297112,tt4721666,movie,"Bode Rei, Cabra Rainha","Bode Rei, Cabra Rainha",0,2008,\N,50,Documentary,2008,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bode rei cabra rainha
4151,297121,tt4722680,movie,God and Devil on Top of the Wall,Deus e o Diabo em cima da muralha,0,2006,\N,54,Documentary,2006,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,deus e o diabo em cima da muralha
4152,297128,tt4722936,movie,Wet Paint,Tinta Fresca,0,2005,\N,54,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,tinta fresca
4153,297145,tt4724278,movie,The Legend of the Black Cat,A Lenda do Gato Preto,0,2015,\N,\N,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a lenda do gato preto
4156,297297,tt4733390,movie,Banho Gostoso: A Produção de Mamilos em Chamas,Banho Gostoso: A Produção de Mamilos em Chamas,0,2008,\N,\N,Documentary,2008,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banho gostoso a producao de mamilos em chamas
4159,297406,tt4741650,movie,Grassroots,Grassroots,0,2005,\N,\N,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassroots
4161,297483,tt4747848,movie,Refrigerantes e Canções de Amor,Refrigerantes e Canções de Amor,0,2016,\N,98,"Comedy,Romance",2016,"['Comedy', 'Romance']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,refrigerantes e cancoes de amor
4163,297744,tt4769570,movie,Kinoshita,Kinoshita,0,2011,\N,\N,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,kinoshita
4168,298132,tt4788990,movie,Awakening City,Awakening City,0,2015,\N,101,"Documentary,History",2015,"['Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,awakening city
4169,298154,tt4789560,movie,Deadline according to Chico Xavier,Deadline according to Chico Xavier,0,2014,\N,63,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,deadline according to chico xavier
4170,298235,tt4793234,movie,Detours,Detours,0,2016,\N,93,"Crime,Drama,Thriller",2016,"['Crime', 'Drama', 'Thriller']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,detours
4171,298280,tt4795590,movie,"And Now? Joseph, Mary, John","And Now? Joseph, Mary, John",0,2014,\N,52,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,and now? joseph mary john
